일시,1.5M 평균 습도(%),10CM 일 토양수분(%),20CM 일 토양수분(%),30CM 일 토양수분(%),50CM 일 토양수분(%),1.5M 평균 기온(°C),평균 지면온도(°C),5CM 평균 지중온도(°C),30CM 평균 지중온도(°C),0.5M 일 지중온도(°C),1.0M 일 지중온도(°C),일사량,일조시간,최대풍속
2016.9.25,73,17,15,12,9,23.9,25.2,24.5,24.1,24.1,23.8,15.56,5.3,5.6
2016.9.26,84,16,15,12,9,25.2,25.4,25.3,24.3,24.1,23.7,6.06,0.7,5.8
2016.9.27,80,16,15,12,9,26.1,25.7,25.5,24.6,24.2,23.7,12.66,3.7,6.7
2016.9.28,95,18,15,11,9,23.7,23.8,24.5,24.9,24.3,23.6,0.76,,7
2016.9.29,89,21,18,14,11,22.2,23,23.6,24.6,24.4,23.6,2.43,,9.3
2016.9.30,83,22,19,14,11,23.6,24.2,23.7,24.3,24.4,23.6,2.71,,9.2
2016.10.1,90,23,19,14,11,23.7,24,24.5,24.3,24.2,23.6,5.62,0.2,6.5
2016.10.2,91,21,18,14,11,25.2,25.7,25.4,24.5,24.2,23.6,17.4,6.4,4.5
2016.10.3,84,21,18,14,10,26,26.9,27.1,24.9,24.3,23.6,13.56,4.7,6.8
2016.10.4,81,20,17,13,10,24.5,23.7,24.5,25.2,24.5,23.6,3.68,0.1,15.9
2016.10.5,,,,,,,,,,,,13.88,5.6,22.3
2016.10.6,75,22,19,15,11,22.2,22.1,22.6,22.3,22.5,23.5,19.53,9.2,5.6
2016.10.7,81,21,19,14,11,22.7,21.4,22,22.8,22.8,23.3,5.43,,7.4
2016.10.8,96,21,18,14,10,21.7,22.7,23.1,23,23,23.2,1.38,,7.6
2016.10.9,67,22,20,15,11,16.2,19,20.2,22.9,23.1,23.1,19.62,10,8.1
2016.10.10,67,21,19,14,11,17.4,18.9,19.5,22.4,23.1,23.1,16.92,7.3,8.9
2016.10.11,71,21,18,14,10,18,18.3,19.5,22.1,22.8,23,4.75,0.1,9.1
2016.10.12,65,20,18,13,10,18.6,19.3,19.7,21.8,22.6,23,10.7,0.8,4
2016.10.13,70,20,17,13,10,17.9,18.2,19.1,21.6,22.4,22.9,5.76,0.1,7
2016.10.14,56,20,17,13,10,19.4,18.7,19.5,21.4,22.3,22.8,16.37,7.4,9.5
2016.10.15,59,18,16,12,10,19.7,17.5,18.4,21.2,22.1,22.8,10.75,1.8,11.4
2016.10.16,88,18,16,12,10,21.1,19.6,19.9,21,21.9,22.7,5.73,0.9,6.7
2016.10.17,83,21,18,13,10,21.2,21.6,22,21.2,21.8,22.6,14.94,5.6,4.6
2016.10.18,82,21,18,13,10,19.5,20.5,21.3,21.7,21.9,22.5,12.87,4.2,4.4
2016.10.19,84,20,18,13,10,19.1,19.3,20.2,21.7,22,22.4,8.62,1,4.6
2016.10.20,80,20,17,13,10,19.3,18.8,19.4,21.5,22,22.3,5.02,0.1,6.2
2016.10.21,87,20,17,13,10,19,18.5,19.2,21.3,21.9,22.3,2.58,,9.9
2016.10.22,88,23,20,15,11,19.8,19.2,19.7,20.8,21.6,22.2,1.38,,8.6
2016.10.23,75,22,19,14,11,18.7,18.3,19.1,20.8,21.4,22.1,3.97,,10.9
2016.10.24,75,21,19,14,11,18.3,18,18.9,20.6,21.3,22,10.83,3.6,7.7
2016.10.25,84,21,18,14,10,19.2,18.8,19.3,20.5,21.2,22,5.26,1.6,9.7
2016.10.26,91,22,19,14,10,17.2,18,18.8,20.4,21.1,21.9,7.79,2.2,7.9
2016.10.27,76,22,19,14,11,18.6,17.5,18.3,20.2,21,21.8,6.83,0.7,10
2016.10.28,87,24,21,15,12,19.4,19.5,19.7,20.1,20.9,21.7,1.8,0.1,8.8
2016.10.29,75,22,19,14,11,15.5,16.9,17.9,20.1,20.7,21.6,,,
2016.10.30,70,21,18,14,11,14.6,15.7,16.8,19.7,20.6,21.5,,,
2016.10.31,76,21,18,13,10,14.5,14.4,15.5,19.3,20.4,21.3,,,
2016.11.1,64,20,18,13,10,11.3,13,14.5,18.7,20.2,21.3,,,
2016.11.2,67,20,17,13,10,11.5,12.1,13.3,18,19.8,21.1,,,
2016.11.3,67,20,17,13,10,12,12,13.4,17.5,19.5,21,,,
2016.11.4,73,19,17,13,10,12.7,12.6,13.7,17.1,19.2,20.9,,,
2016.11.5,71,19,17,13,10,16.4,15,15.5,17,18.8,20.8,,,
2016.11.6,70,19,17,13,10,17.3,15.6,15.9,17.2,18.7,20.6,,,
2016.11.7,68,19,16,13,10,17.1,15.8,16.5,17.4,18.6,20.5,,,
2016.11.8,85,19,16,12,10,13.6,14.6,15.4,17.5,18.6,20.3,,,
2016.11.9,60,19,16,12,10,11.9,12.2,13.2,17.2,18.6,20.2,,,
2016.11.10,74,19,16,12,10,12.8,12,12.9,16.7,18.4,20.1,,,
2016.11.11,63,20,17,12,10,13,12.1,13,16.3,18.2,20,,,
2016.11.12,73,20,17,12,10,14.8,13.1,13.4,16,17.9,19.9,,,
2016.11.13,86,20,17,12,10,17.1,15.3,15.5,16.2,17.7,19.8,,,
2016.11.14,90,22,19,13,10,18.9,17.9,18.1,16.7,17.7,19.6,,,
2016.11.15,73,22,18,14,10,14.7,15.8,16.8,17.4,17.9,19.5,,,
2016.11.16,73,21,18,13,10,13.2,13.1,14.1,17.1,18,19.4,,,
2016.11.17,67,21,18,13,10,15.3,13.5,14.1,16.7,17.9,19.3,,,
2016.11.18,82,21,18,13,10,18.3,15.8,15.8,16.6,17.8,19.3,,,
2016.11.19,83,22,18,13,10,18.8,17.7,18.1,17,17.7,19.2,,,
2016.11.20,85,22,18,13,10,18,17.4,17.7,17.5,17.9,19.2,,,
2016.11.21,84,22,18,13,10,17.4,16.4,16.7,17.7,18,19.1,,,
2016.11.22,78,22,18,13,10,15.2,15.5,16.2,17.6,18.2,19.1,,,
2016.11.23,69,22,18,13,10,9.7,12.1,14,17.3,18.1,19,,,
2016.11.24,60,21,18,13,10,6.7,8.2,10.4,16.5,17.9,19,,,
2016.11.25,64,20,18,13,10,8.9,8.9,9.9,15.4,17.5,18.9,,,
2016.11.26,83,20,17,13,10,10.8,10.2,11,14.9,17,18.9,,,
2016.11.27,71,22,19,14,10,11.6,11.5,12.3,14.7,16.7,18.8,,,
2016.11.28,66,21,19,14,10,9.6,9.2,10.4,14.5,16.4,18.6,,,
2016.11.29,71,21,18,13,10,11,10.2,10.9,14.2,16.2,18.5,,,
2016.11.30,73,21,18,13,10,12.6,10.5,11,14,16,18.4,2.86,0.1,6.9
2016.12.1,64,21,18,13,10,10.6,9.5,10.7,13.9,15.8,18.2,7.68,3,10.3
2016.12.2,71,20,18,13,10,8.9,8.7,9.4,13.6,15.6,18,12.34,9.3,5.9
2016.12.3,78,20,18,13,10,10.4,9.8,10.5,13.2,15.4,17.9,10.56,8.1,4.3
2016.12.4,72,20,17,13,10,11.2,10.2,11.1,13.3,15.2,17.8,2.99,0.1,6.6
2016.12.5,66,20,17,13,10,12.5,10.4,10.9,13.4,15.1,17.6,7.51,3,6.9
2016.12.6,66,20,17,13,10,8.2,8.6,9.7,13.2,15,17.5,8.63,3.2,11.4
2016.12.7,71,20,17,13,10,8.3,8,8.8,12.9,14.9,17.4,8.88,4.4,8.1
2016.12.8,71,20,17,13,10,10.4,9,9.6,12.5,14.7,17.2,10.12,6.5,5.1
2016.12.9,65,20,17,13,10,11.4,10.3,10.8,12.6,14.5,17.1,6.82,2.1,6.6
2016.12.10,63,19,17,13,10,8.5,8.2,9,12.6,14.4,17,10.85,8.3,5.3
2016.12.11,60,19,16,12,10,9.2,7.9,8.7,12.3,14.3,16.9,11.58,8.2,6.3
2016.12.12,71,19,16,12,10,12.8,10.1,10.2,12.2,14.1,16.8,4.04,,3.1
2016.12.13,75,19,16,12,10,13.5,12.4,12.5,12.5,14.1,16.7,2.47,,5.5
2016.12.14,58,19,16,12,10,5.6,6.1,8.1,12.7,14,16.5,1.49,0.1,10.8
2016.12.15,69,19,16,12,10,3.5,4.3,6.1,11.9,14,16.4,3.11,0.1,11.7
2016.12.16,67,18,16,12,10,3.7,4,5.7,11.2,13.7,16.3,2.79,0.2,11.8
2016.12.17,81,18,16,12,10,5.6,5.7,6.6,10.7,13.3,16.2,10.99,6.8,4.6
2016.12.18,74,19,16,12,10,11.5,8.6,8.8,10.7,13.1,16.1,10.82,8,7.4
2016.12.19,88,20,16,12,10,15.3,12.3,12.1,11.3,13,16,2.14,,9.4
2016.12.20,84,22,19,14,10,14.5,12.6,12.7,12.1,13.1,15.9,6.58,3.1,6.1
2016.12.21,93,22,19,14,10,17.7,15,14.5,12.7,13.4,15.8,2.46,,11.5
2016.12.22,79,23,20,15,11,9.8,11,12.4,13.5,13.5,15.5,0.85,,15.2
2016.12.23,65,22,19,14,11,5.9,6.2,8,12.9,13.8,15.4,3.39,0.5,13.9
2016.12.24,73,21,19,14,11,6.5,6.5,7.3,11.9,13.7,15.4,4.23,0.5,10.4
2016.12.25,73,21,18,14,11,10.3,8.7,9.3,11.5,13.4,15.5,8.21,5.7,5.7
2016.12.26,93,22,18,14,10,13.4,11.8,11.8,11.7,13.2,15.5,1.36,,13.1
2016.12.27,67,23,19,14,11,4.7,6.8,8.7,12,12.9,15.1,2.87,0.3,10.4
2016.12.28,59,22,19,14,11,5,4.5,6.1,11.2,13,15.1,10.94,7,7.3
2016.12.29,71,21,19,14,11,4.1,4.3,5.8,10.6,12.7,15,3.92,0.9,9.2
2016.12.30,81,21,18,14,11,4.6,5,6,10,12.4,15,12.04,8.2,5.7
2016.12.31,76,21,18,14,10,5.7,5.8,6.3,9.8,12.1,14.9,10.5,7.1,3.9
2017.1.1,77,21,18,13,10,8.8,7.6,7.9,9.8,11.9,14.7,11.54,9,3.2
2017.1.2,88,21,18,13,10,10.6,9.9,10.1,10.2,11.8,14.7,3.59,0.1,3.8
2017.1.3,77,21,18,13,10,9.9,8.9,9.5,10.6,11.9,14.6,11.87,8.7,5.1
2017.1.4,67,21,18,13,10,9.2,7.8,8.4,10.6,12,14.4,10.29,7.9,4
2017.1.5,74,21,18,13,10,10.9,9.1,9.4,10.6,12,14.4,3.21,,9.8
2017.1.6,71,21,18,13,10,10.6,9.3,9.9,10.8,12,14.3,9.02,4.4,9.4
2017.1.7,77,21,18,13,10,11.5,9.4,9.7,10.9,12.1,14.3,2.18,,7.2
2017.1.8,84,23,20,15,10,10.8,10.9,11.1,11.1,12.1,14.2,2.8,,8.6
2017.1.9,69,22,19,14,11,6.6,7.1,8.6,11.3,12.1,14.1,2.59,0.2,10.9
2017.1.10,66,22,19,14,11,5.4,5.3,6.5,10.7,12.2,14.1,2.4,,5.9
2017.1.11,71,21,19,14,11,4.2,5.3,6.2,10.1,11.9,14,6.58,1.7,6.9
2017.1.12,65,21,18,14,10,5.5,4.8,6,9.8,11.7,14,7.77,3.3,9.3
2017.1.13,58,21,18,14,10,4.7,4,5.4,9.4,11.5,13.9,6.23,2,11.5
2017.1.14,57,21,18,13,10,2.5,2.9,4.5,9,11.3,13.9,3.25,,12.8
2017.1.15,52,20,18,13,10,2.5,2.5,4.1,8.6,11,13.7,8.71,3.2,8.8
2017.1.16,63,20,18,13,10,4,4.1,5,8.2,10.7,13.6,5.46,1.2,7.3
2017.1.17,69,20,18,13,10,5.9,5.7,6,8.3,10.5,13.5,8.68,5.4,3.8
2017.1.18,76,20,18,13,10,7,6.2,6.6,8.5,10.4,13.4,4.6,,4.4
2017.1.19,67,20,18,13,10,6.9,6.4,7,8.7,10.4,13.3,6.18,1.3,8.2
2017.1.20,70,20,17,13,10,1.7,2.8,4.5,8.7,10.4,13.1,5.5,1.5,13.1
2017.1.21,69,20,17,13,10,3.2,3.4,4.7,8.2,10.3,13,3.52,0.2,10.5
2017.1.22,64,20,18,13,10,2.2,2.6,4.2,8,10.1,13,4.5,0.5,12.3
2017.1.23,61,20,18,13,10,1,1.7,3.4,7.7,10,12.9,4.55,0.8,10.7
2017.1.24,65,20,18,13,10,2.1,2.5,3.7,7.4,9.8,12.8,3.76,0.1,5.7
2017.1.25,72,20,18,13,10,4,3.3,4.1,7.2,9.5,12.7,10.22,4.7,6.5
2017.1.26,69,20,18,13,10,5.9,4.7,5.4,7.3,9.4,12.6,13.82,9.4,6
2017.1.27,64,20,18,13,10,7.3,5.9,6.3,7.6,9.4,12.5,9.57,5.7,8.3
2017.1.28,71,20,17,13,10,8,6.6,7,7.8,9.5,12.4,13.22,7.6,4.5
2017.1.29,88,22,17,13,10,13.3,11.1,10.6,8.3,9.6,12.4,4.19,0.5,9.4
2017.1.30,62,22,19,14,10,4.4,6.3,8.3,9.1,9.7,12.2,3.93,0.3,10
2017.1.31,72,21,19,14,10,4.2,4.9,5.8,8.9,10,12.2,7.7,2.1,5.3
2017.2.1,72,21,19,14,10,5.1,5.5,6.8,8.6,10,12.2,4.71,1.5,6.8
2017.2.2,59,21,18,14,10,6,5.3,6.5,8.5,10,12.2,15.6,9.7,5.2
2017.2.3,53,21,18,14,10,8.5,6.7,7,8.5,9.9,12.2,10.35,4.3,3.8
2017.2.4,85,21,18,13,10,9.8,8.1,8.4,8.7,9.9,12.1,3.25,,5.9
2017.2.5,75,23,20,15,11,8,8.1,8.8,9.2,10,12.1,2.35,,12.8
2017.2.6,55,22,20,14,11,5,5.2,6.5,9.1,10.1,12,10.42,4.6,12.3
2017.2.7,56,21,19,14,11,6.4,5.8,6.9,8.8,10.1,12,15.33,9.6,8.3
2017.2.8,66,21,19,14,10,6.1,5.8,6.7,8.7,10,12,5.06,,8.1
2017.2.9,70,21,19,14,10,1.1,2.3,4.4,8.5,9.9,11.9,5.32,1.1,13.1
2017.2.10,70,21,19,14,10,-0.1,1.6,3.3,8,9.8,11.9,5.3,1.1,11.4
2017.2.11,68,21,19,14,10,1,1.3,3,7.4,9.5,11.9,2.5,,10.9
2017.2.12,59,22,20,14,10,2.7,2.2,3.6,6.9,9.2,11.8,13.46,5.9,10.3
2017.2.13,56,21,19,14,10,5.7,3.6,4.7,6.8,8.9,11.8,15.81,10.2,6.1
2017.2.14,58,21,19,14,10,7.5,6.1,6.3,7,8.8,11.7,16.62,8.9,7.4
2017.2.15,62,21,19,14,10,7.2,6.8,7.3,7.4,8.8,11.6,17.09,10.5,5.4
2017.2.16,76,21,19,14,10,11.3,7.7,7.6,7.8,9,11.5,15.28,7.9,10.2
2017.2.17,60,22,19,14,10,13.5,11.3,11.5,8.5,9.2,11.5,11.15,6.2,8.4
2017.2.18,47,21,19,14,10,6.1,6.9,8.2,9.1,9.4,11.4,12.05,5.3,10.2
2017.2.19,66,21,19,14,10,8.4,7.6,7.8,9,9.7,11.4,15.68,8.3,8.4
2017.2.20,65,21,19,14,10,10.3,10.3,10.7,9.3,9.8,11.4,5.87,1.4,11.3
2017.2.21,60,21,19,14,10,7.1,6.8,7.6,9.4,10,11.4,17.51,9.8,7.1
2017.2.22,88,22,18,14,10,10.8,9.5,9.8,9.5,10.1,11.5,1.75,,11.2
2017.2.23,53,22,20,15,11,5.4,6.1,7.6,9.7,10,11.2,10.37,2.6,9.1
2017.2.24,58,21,20,14,11,4.2,5.6,6.7,9.2,10.1,11.3,16.18,7.4,8.9
2017.2.25,56,21,19,14,10,6.1,6.2,7.2,9,10,11.3,14.11,6.5,7.9
2017.2.26,38,21,19,14,10,7.6,6.6,7.5,8.9,9.9,11.4,12.73,5.5,6.4
2017.2.27,56,21,19,14,10,7,7.3,8.1,8.8,9.9,11.4,13.06,6.9,6.6
2017.2.28,49,20,19,14,10,7.7,7.7,8.7,9,9.9,11.4,18.93,10.7,5.4
2017.3.1,65,20,18,14,10,9.6,9.3,9.6,9.3,10,11.4,14.12,6.1,13.8
2017.3.2,63,20,18,14,10,3.9,5.4,7.2,9.4,10,11.4,5.77,0.5,15.9
2017.3.3,61,20,18,13,10,6.9,7.5,8.2,9.1,10.1,11.4,19.19,9.5,6.5
2017.3.4,69,20,18,13,10,9,9.9,10.6,9.4,10.1,11.4,17.68,7.6,5.5
2017.3.5,68,20,18,13,10,9.2,9.4,9.7,9.8,10.2,11.4,11.66,3.5,4.1
2017.3.6,48,19,17,13,10,8.1,9.7,10.6,10,10.4,11.5,19.95,9,8.5
2017.3.7,59,19,17,13,10,3.7,5.8,7.7,10,10.4,11.5,6.59,0.9,10.4
2017.3.8,59,18,17,13,10,4.4,5.1,6.9,9.6,10.5,11.4,12.18,3.4,10
2017.3.9,45,18,17,13,10,7.7,6.8,8.4,9.3,10.4,11.5,20.58,10.5,9.4
2017.3.10,33,18,17,13,10,10,7.9,9,9.4,10.3,11.6,18.95,10.1,10
2017.3.11,41,18,17,13,10,9.8,10.2,10.3,9.6,10.3,11.6,20.84,10.2,6.1
2017.3.12,53,18,16,13,10,11.5,12,11.5,10,10.4,11.6,17.95,7.9,4.3
2017.3.13,75,18,16,13,10,9.6,10.9,11.4,10.5,10.5,11.6,8.89,0.8,4.2
2017.3.14,45,18,16,12,10,9,10.8,11.6,10.8,10.8,11.6,21.68,10.3,8.5
2017.3.15,47,17,16,12,10,7.5,9.9,10.3,10.8,11,11.6,21.57,10.8,7.6
2017.3.16,65,17,16,12,10,8.1,10.8,10.8,10.8,11.1,11.7,10.18,2.6,4.5
2017.3.17,52,17,16,12,10,8.7,11.7,11.7,10.9,11.2,11.8,21.83,10.5,5.5
2017.3.18,66,17,16,12,10,8.9,8.2,9.4,11.1,11.3,11.8,6.5,1.6,3.7
2017.3.19,47,17,16,12,10,12.1,12.2,11.6,10.9,11.3,11.9,19.45,8.6,6.2
2017.3.20,81,16,15,12,9,12.1,10.7,11.2,11.3,11.3,11.9,1.92,,10.3
2017.3.21,51,18,16,12,9,9.8,11.6,12.1,11.3,11.5,12,20.52,10.1,12.3
2017.3.22,53,18,16,12,9,9.6,9.9,10.2,11.4,11.6,12,11.3,0.9,4.3
2017.3.23,74,18,16,12,9,8.8,9.9,10.6,11.4,11.6,12,7.13,1.8,6.7
2017.3.24,61,18,16,12,9,10.6,10.1,10.2,11.3,11.7,12.1,8.68,0.5,5.4
2017.3.25,81,18,16,12,9,8.8,8.7,9.9,11.3,11.6,12.1,3.01,,6.3
2017.3.26,71,19,16,12,9,7.3,7.7,9.3,11,11.6,12.2,6.69,0.5,11.6
2017.3.27,64,19,16,12,9,8.3,9.4,10.2,10.9,11.6,12.2,17.62,7,11.3
2017.3.28,57,19,16,12,9,10.1,11.8,11.5,11.1,11.6,12.3,20.51,9.5,5
2017.3.29,87,20,17,12,9,12.5,14.5,14.5,11.6,11.6,12.3,14.89,4.7,7.2
2017.3.30,76,20,17,12,9,11.8,14.6,14.5,12.4,11.9,12.3,20.88,8.3,4.7
2017.3.31,82,21,17,12,9,9.5,11.9,12.8,12.8,12.2,12.3,5.08,0.1,10.3
2017.4.1,57,21,18,12,9,9.8,11.4,12.3,12.6,12.4,12.4,16.51,6.3,9.5
2017.4.2,51,21,18,12,9,9.6,12.3,12.4,12.5,12.5,12.4,21.32,8.6,5.6
2017.4.3,42,20,18,12,9,11.7,13.6,13.6,12.5,12.5,12.6,24.87,11.5,9.6
2017.4.4,53,20,17,12,9,13.7,15.2,15.1,12.9,12.6,12.6,21.14,9.3,5
2017.4.5,86,19,17,12,9,15.5,14.1,14.5,13.5,12.8,12.7,3,,11
2017.4.6,98,26,23,17,12,14.9,14.5,14.9,14,13.3,12.7,2.34,,8.3
2017.4.7,92,24,21,15,11,16,17.1,16.4,14.4,13.8,12.9,15.21,3.4,7.8
2017.4.8,88,23,20,15,11,16.8,19.6,18.7,14.9,13.9,13,19.6,7.1,5.2
2017.4.9,83,22,20,14,11,14.9,15.2,16,15.4,14.1,13.1,7.26,0.1,8.9
2017.4.10,82,22,20,14,11,13.9,13.9,14.5,15.2,14.3,13.2,2.97,,12.4
2017.4.11,67,23,19,14,10,14.4,16.9,16.9,15,14.4,13.3,16.45,4.9,6.2
2017.4.12,24,22,20,14,10,15.6,16.6,17.1,15.3,14.5,13.5,22.43,9.4,12
2017.4.13,27,22,19,14,10,15.2,15.5,16.4,15.3,14.6,13.5,25.44,12,9.5
2017.4.14,57,21,19,14,10,16.6,15.8,16.7,15.3,14.7,13.6,25.57,11.7,6.1
2017.4.15,85,21,18,13,10,16.9,18.9,18.8,15.7,14.7,13.7,22.09,9.3,6.9
2017.4.16,87,20,18,13,10,17.3,21.1,19.9,16.1,15,13.8,23.42,8.6,4.9
2017.4.17,86,26,22,16,10,17.2,16.6,17.7,16.8,15.1,13.9,3.55,,11.3
2017.4.18,65,23,21,15,11,15,16.4,17.3,16.5,15.6,14,21.78,9.4,9.8
2017.4.19,38,23,20,14,11,14.9,15.9,17.1,16.3,15.6,14.1,24.75,11.4,13.6
2017.4.20,69,22,20,14,11,14.4,14.4,15.4,16.2,15.5,14.2,10.5,0.6,3.6
2017.4.21,87,22,19,14,11,14.7,16.4,16.5,16,15.5,14.3,10.87,0.8,2.8
2017.4.22,80,22,19,14,10,13.1,16.2,16.5,15.9,15.5,14.4,24.52,11.6,4.3
2017.4.23,64,21,19,14,10,13.3,17.3,17.8,15.9,15.5,14.5,26.34,12.4,4.7
2017.4.24,71,21,19,13,10,15.8,18,18.3,16.1,15.5,14.5,27.2,12.5,4.3
2017.4.25,75,20,18,13,10,18.5,19.4,19.5,16.6,15.5,14.6,13.42,1.2,5.2
2017.4.26,86,23,18,13,10,15.2,17.3,18.1,16.8,15.7,14.6,9.77,1.1,7.3
2017.4.27,40,23,20,14,10,13.4,16.4,17.5,16.7,15.8,14.6,23.91,8.9,7.9
2017.4.28,47,22,19,14,10,16.4,17.1,17.8,16.4,15.9,14.7,26.97,12.4,10.8
2017.4.29,49,21,19,13,10,19.2,20.1,19.8,16.6,15.9,14.8,26.82,12.2,7.2
2017.4.30,48,20,19,13,10,19.8,20.9,20.7,17.1,16,14.9,25.74,12.1,8.4
2017.5.1,74,20,18,13,10,18.3,21.6,21.1,17.4,16.2,14.9,21.42,9.3,7.9
2017.5.2,70,19,17,13,10,17.5,17.8,18.6,17.7,16.3,15,16.06,3.4,8.5
2017.5.3,65,18,17,13,10,19.9,21.3,20.7,17.6,16.5,15.1,25.32,11.8,6
2017.5.4,77,17,16,12,10,19.4,20.5,20.7,17.9,16.6,15.1,22.83,9.2,6.4
2017.5.5,97,19,16,12,10,18.1,18.9,19.4,18.1,16.7,15.2,15.64,2.5,7.9
2017.5.6,61,22,19,12,10,18.1,20.7,21.1,18.1,16.9,15.3,21.6,6.5,7.2
2017.5.7,40,21,19,13,10,18.6,19.8,20.8,18.3,17,15.4,27.84,11.9,9.8
2017.5.8,49,20,18,13,10,16.7,16.6,17.9,18.3,17.2,15.5,13.23,3.7,3.5
2017.5.9,86,22,18,12,10,15,15.7,16.4,17.7,17.1,15.5,7.48,0.3,8.5
2017.5.10,80,22,18,12,10,16.1,18.4,19.2,17.3,16.9,15.6,15.53,4.8,10.7
2017.5.11,75,22,19,13,10,21,21.2,21.4,17.7,16.9,15.8,23.96,8.6,10.1
2017.5.12,92,24,19,13,10,17.9,19.2,20.1,18.5,17,15.7,4.35,,10.1
2017.5.13,82,23,21,15,10,17.8,20.7,21.2,18.5,17.3,15.8,26.11,10.7,7
2017.5.14,69,22,20,14,10,17.4,21.8,21.6,18.8,17.5,15.9,28.73,11.5,4.5
2017.5.15,58,21,20,14,10,16.8,19.7,20.7,19.1,17.7,16,24.77,11.1,4.2
2017.5.16,49,20,19,14,10,17.9,19.7,,19.3,17.8,16,19.81,4.4,5.9
2017.5.17,51,20,19,14,10,18.9,22,22.9,19.3,18,16.2,28.6,13,4.2
2017.5.18,50,19,18,14,10,18.9,22.9,24.6,19.6,18.1,16.3,28.79,13.1,4.8
2017.5.19,51,19,18,13,10,19.4,22.5,24.4,20.1,18.3,16.4,28.04,12.7,4.7
2017.5.20,62,18,17,13,10,19.1,22,,20.5,18.5,16.4,20.37,5.9,5
2017.5.21,65,18,17,13,10,20.1,21.9,22.7,20.6,18.8,16.5,18.54,5.2,4.9
2017.5.22,73,17,17,13,10,19.5,21.9,23.2,20.6,19,16.7,26.39,11.9,4.8
2017.5.23,85,17,16,13,10,19.6,20.6,22,20.9,19.1,16.8,18.92,5.1,2.8
2017.5.24,93,18,16,12,10,19.1,21.1,21.6,20.7,19.2,16.9,14.6,1.7,2.5
2017.5.25,57,18,16,12,10,21.8,23.3,25.6,20.7,19.4,17.1,24.15,10.9,4.5
2017.5.26,46,17,16,12,10,18.1,22.1,24.6,21,19.5,17.2,30.59,13.5,5.3
2017.5.27,59,16,15,12,10,16.2,21.8,24,21,19.6,17.3,29.95,13,5.6
2017.5.28,49,15,15,12,10,18.7,22.8,25.1,21.1,19.7,17.4,26.42,12.5,7.1
2017.5.29,55,15,14,11,10,22.6,24.6,27.2,21.4,19.8,17.5,28.02,12.7,6.5
2017.5.30,66,14,13,11,10,21.9,24.8,26.8,21.9,20,17.6,23.7,9.5,6.1
2017.5.31,91,13,13,11,9,20.9,21.7,22,22.1,20.2,17.6,20.35,6,4.7
2017.6.1,63,13,13,11,9,24.4,23.6,25.2,21.8,20.3,17.8,16.45,1.7,7.1
2017.6.2,44,13,12,10,9,20.8,23.7,26,21.9,20.4,17.9,29.71,12.8,5.4
2017.6.3,48,12,11,10,9,20,23.4,25.4,22,20.5,18,25.53,10.5,5.4
2017.6.4,61,12,11,10,9,19.5,23.8,25.5,22.2,20.6,18.1,29.59,13.2,6.3
2017.6.5,51,11,10,9,9,21.3,23.4,24.4,22.4,20.7,18.2,23.35,8.1,6.4
2017.6.6,83,11,10,9,9,19.8,19.6,19.5,22.2,20.7,18.2,4.85,,7.1
2017.6.7,77,20,18,14,11,19.9,21.3,22,21.3,21.2,19.2,16.74,2,10.9
2017.6.8,68,19,18,14,11,19.5,22.8,25.3,21.5,20.8,19,28.93,11,4
2017.6.9,64,19,17,13,11,20.5,23.1,24.4,21.9,20.8,19,26.51,9.1,7.6
2017.6.10,85,18,17,13,10,21.6,22.4,23.1,22.2,20.9,19,13.63,0.2,6.4
2017.6.11,81,18,16,13,10,21.6,24.5,26,22.2,21.1,19,17.45,3.6,6.3
2017.6.12,71,17,16,13,10,20.1,20.9,21.5,22.4,21.1,19,13.64,2.1,8.4
2017.6.13,65,16,15,12,10,19.5,21.2,21.9,22,21.2,19.1,23.08,9.2,7.9
2017.6.14,64,16,15,12,10,19.3,23.6,24.9,21.9,21.1,19.2,29.45,12.9,4.4
2017.6.15,54,16,15,12,10,21.4,23.7,25.6,22.2,21.1,19.2,26.82,11,3.3
2017.6.16,66,15,14,12,10,21.8,25.6,27.3,22.7,21.3,19.3,27.43,11.9,5.9
2017.6.17,65,15,14,12,10,22.4,26.1,26.9,23.1,21.5,19.3,27.26,12.1,6.9
2017.6.18,67,14,14,11,10,21.7,26.6,28.3,23.5,21.7,19.4,27.65,12.2,5.8
2017.6.19,69,14,13,11,10,22.9,26.7,29,23.8,22,19.5,24.08,9.7,4
2017.6.20,90,14,13,11,10,21.6,22.4,22.6,24,22.1,19.5,4.17,,11.7
2017.6.21,82,19,17,14,11,22,24.2,26.1,23.4,22.3,19.6,19.75,6.2,9.8
2017.6.22,79,19,17,13,11,22.1,25.5,27.9,23.6,22.3,19.7,24.49,7.5,3.9
2017.6.23,78,18,16,13,10,22.4,25.1,26.7,23.9,22.3,19.8,16.14,1.8,4
2017.6.24,88,18,16,13,10,21.9,22.8,23.2,23.7,22.4,19.9,11.93,1.5,5.4
2017.6.25,89,19,17,13,10,22.4,24.4,25.3,23.5,22.4,20,11.89,0.4,3.9
2017.6.26,91,19,16,13,10,23.1,24.4,25.2,23.6,22.4,20.1,12.38,0.6,4.1
2017.6.27,87,18,16,13,10,22.5,25,25.9,23.6,22.4,20.1,15.86,0.6,3.7
